UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water_Temp_(Calc) (F),Oil_Temp_(Calc) (F),Oil_Press_(Calc) (psi),Water_Press_(Calc) (psi),Brake_Press_(Calc) ((null))
001551.300,12,134.47,334.6,35°29.427336 N,119°33.039096 W,0,1,0,0,78.25,0.50,230166.000,1,219.100,7263.34,-0.54,-0.35,-4.94,0.374793640406324,453.85,0.100,0.53,500,13.3999996185303,1,2.77999997138977,255,84.70,5515,-50.00,22,255,1.10,0.58,-0.49,500.00,4.53000020980835,105.00,-24.0,0,184.460006713867,221,65.70,15.95,40.3205604553223
001551.400,12,133.24,335.5,35°29.429148 N,119°33.040074 W,0,1,0,0,78.34,0.58,230266.000,1,219.200,7267.05,-0.57,-0.35,-4.93,0.432315590380978,365.88,0.100,0.53,500,13.3999996185303,1,0,255,84.70,5557,-50.00,22,255,1.10,0.58,-0.49,500.00,4.53999996185303,105.00,-40.0,0,184.460006713867,221,65.85,15.95,0
001551.500,12,132.08,336.8,35°29.430960 N,119°33.040986 W,0,1,0,0,78.36,0.58,230366.000,1,219.300,7270.74,-0.85,-0.33,-4.92,0.436099333737129,283.47,0.100,0.58,500,13.3999996185303,1,0.219999998807907,255,84.70,5492,-50.00,22,255,1.10,0.58,-0.49,500.00,4.51999998092651,105.00,-49.0,0,184.460006713867,221,65.56,15.95,3.19083595275879
001551.600,12,131.28,337.6,35°29.432778 N,119°33.041868 W,0,1,0,0,78.43,0.65,230466.000,1,219.400,7274.40,-0.53,-0.23,-4.90,0.493597702637853,258.13,0.100,0.55,500,13.3999996185303,1,0.860000014305115,255,84.70,5492,-50.00,22,255,1.10,0.58,-0.49,500.00,4.55999994277954,105.00,-45.0,0,184.460006713867,221,66.14,15.95,12.4732704162598
001551.700,12,130.74,339.1,35°29.434614 N,119°33.042678 W,0,1,0,0,78.46,0.65,230566.000,1,219.500,7278.04,-1.01,-0.15,-4.89,0.495636410919298,216.85,0.100,0.62,500,13.3999996185303,1,1.14999997615814,255,84.70,5426,-50.00,22,255,1.10,1.26,-0.48,500.00,4.51999998092651,105.00,-50.0,0,184.460006713867,221,65.56,15.95,16.679370880127
001551.800,12,130.03,341.5,35°29.436456 N,119°33.043350 W,0,1,0,0,78.58,0.79,230666.000,1,219.600,7281.66,-1.55,-0.20,-4.87,0.609099578552312,169.67,0.100,0.80,500,13.3999996185303,1,-0.00999999977648258,255,84.70,5387,-50.00,22,255,1.10,1.26,-0.48,500.00,4.48999977111816,105.00,-50.0,0,184.460006713867,221,65.12,15.95,-0.145037993788719
001551.900,12,128.95,342.9,35°29.438298 N,119°33.043992 W,0,1,0,0,78.68,0.86,230766.000,1,219.700,7285.25,-0.84,-0.31,-4.85,0.670053123424716,158.23,0.100,0.82,500,13.3999996185303,1,0.180000007152557,255,84.70,5330,-50.00,22,255,1.10,1.26,-0.48,500.00,4.51000022888184,105.00,-46.0,0,184.460006713867,221,65.41,15.95,2.61068391799927
001552.000,12,127.54,344.5,35°29.440122 N,119°33.044556 W,0,1,0,0,78.71,0.86,230866.000,1,219.800,7288.82,-1.05,-0.40,-4.83,0.677450465355152,143.12,0.100,0.90,500,13.3999996185303,1,0.28999999165535,255,84.70,5276,-50.00,22,255,1.10,1.26,-0.48,500.00,4.55000019073486,105.00,-46.0,0,184.460006713867,221,65.99,15.95,4.20610189437866
001552.100,12,126.75,346.7,35°29.441964 N,119°33.045012 W,0,1,0,0,78.85,1.01,230966.000,1,219.900,7292.35,-1.37,-0.22,-4.81,0.795253723807119,125.53,0.100,0.98,500,13.3999996185303,1,-0.0299999993294477,255,84.70,5276,-50.00,22,255,1.00,1.25,-0.45,500.00,4.48999977111816,105.00,-59.0,0,184.460006713867,221,65.12,14.50,-0.435113996267319
001552.200,12,125.35,348.5,35°29.443782 N,119°33.045402 W,0,1,0,0,79.00,1.15,231066.000,1,220.000,7295.85,-1.12,-0.40,-4.78,0.919063385057242,118.87,0.100,1.03,500,13.3999996185303,1,0.0599999986588955,255,84.70,5210,-50.00,22,255,1.00,1.25,-0.45,500.00,4.5,105.00,-59.0,0,184.460006713867,221,65.27,14.50,0.870227992534637
001552.300,12,123.97,350.2,35°29.445600 N,119°33.045726 W,0,1,0,0,79.15,1.26,231166.000,1,220.100,7299.31,-1.06,-0.39,-4.75,1.01635033434699,109.09,0.100,1.06,500,13.3999996185303,0,0.159999996423721,255,84.70,5140,-50.00,22,255,1.00,1.25,-0.45,500.00,4.34000015258789,105.00,-51.0,0,184.460006713867,221,62.95,14.50,2.32060790061951
001552.400,12,122.92,352.2,35°29.447412 N,119°33.045966 W,0,1,0,0,79.31,1.37,231266.000,1,220.200,7302.74,-1.18,-0.30,-4.72,1.11293708000456,105.00,0.100,1.08,500,13.3999996185303,0,0.140000000596046,255,84.70,5092,-50.00,22,255,1.00,1.25,-0.45,500.00,4.53000020980835,105.00,-51.0,5,184.460006713867,221,65.70,14.50,2.03053188323975
001552.500,12,121.79,354.1,35°29.449218 N,119°33.046134 W,0,1,0,0,79.42,1.44,231366.000,1,220.300,7306.14,-1.13,-0.32,-4.69,1.18238250073899,108.48,0.100,1.10,500,13.3999996185303,0,0.170000001788139,255,84.70,5092,-50.00,22,255,1.00,1.20,-0.41,500.00,4.44999980926514,105.00,-59.0,5,184.460006713867,221,64.54,14.50,2.46564602851868
001552.600,12,121.03,356.0,35°29.451024 N,119°33.046230 W,0,1,0,0,79.54,1.55,231466.000,1,220.400,7309.51,-1.16,-0.22,-4.65,1.27907457136955,102.60,0.100,1.11,500,13.3999996185303,0,0.119999997317791,255,84.70,5055,-50.00,22,255,1.00,1.20,-0.41,500.00,4.42999982833862,105.00,-62.0,26,184.460006713867,221,64.25,14.50,1.74045598506927
001552.700,12,120.28,357.8,35°29.452818 N,119°33.046254 W,0,1,0,0,79.63,1.55,231566.000,1,220.500,7312.86,-1.09,-0.21,-4.61,1.2869649077592,100.65,0.100,1.10,500,13.3999996185303,0,0.159999996423721,255,84.70,5133,-50.00,22,255,1.00,1.20,-0.41,500.00,4.44000005722046,105.00,-59.0,49,184.460006713867,221,64.40,14.50,2.32060790061951
001552.800,12,119.95,0.0,35°29.454612 N,119°33.046182 W,0,1,0,0,79.70,1.58,231666.000,1,220.600,7316.20,-1.31,-0.09,-4.57,1.32052821128451,100.27,0.100,1.14,500,13.3999996185303,0,0.170000001788139,255,84.70,5118,-50.00,22,255,1.00,1.20,-0.41,500.00,4.3899998664856,105.00,-70.0,48,184.460006713867,221,63.67,14.50,2.46564602851868
001552.900,12,119.64,1.9,35°29.456400 N,119°33.046050 W,0,1,0,0,79.84,1.66,231766.000,1,220.700,7319.53,-1.08,-0.09,-4.53,1.38416402678056,99.82,0.100,1.12,500,13.3999996185303,0,0.180000007152557,255,84.70,5118,-50.00,22,255,1.00,1.07,-0.23,500.00,4.40000009536743,105.00,-70.0,48,184.460006713867,221,63.82,14.50,2.61068391799927
001553.000,12,119.26,3.8,35°29.458182 N,119°33.045846 W,0,1,0,0,79.93,1.69,231866.000,1,220.800,7322.85,-1.14,-0.11,-4.49,1.41873705570136,97.97,0.100,1.13,500,13.3999996185303,0,0.159999996423721,255,84.70,5100,-50.00,22,255,1.00,1.07,-0.23,500.00,4.38000011444092,105.00,-65.0,42,184.460006713867,221,63.53,14.50,2.32060790061951
001553.100,12,119.06,5.6,35°29.459946 N,119°33.045570 W,0,1,0,0,80.05,1.76,231966.000,1,220.900,7326.16,-1.04,-0.06,-4.44,1.48156858133929,99.06,0.100,1.11,500,13.3999996185303,0,0.189999997615814,255,84.70,5093,-50.00,22,255,0.90,1.07,-0.23,500.00,4.51000022888184,105.00,-63.0,42,184.460006713867,221,65.41,13.05,2.75572204589844
001553.200,12,118.79,7.3,35°29.461710 N,119°33.045228 W,0,1,0,0,80.14,1.80,232066.000,1,221.000,7329.46,-1.02,-0.08,-4.40,1.51529181994966,99.86,0.100,1.09,500,13.3999996185303,0,0.119999997317791,255,84.70,5065,-50.00,22,255,0.90,1.07,-0.23,500.00,4.51000022888184,105.00,-64.0,42,184.460006713867,221,65.41,13.05,1.74045598506927
001553.300,12,118.94,9.4,35°29.463462 N,119°33.044790 W,0,1,0,0,80.25,1.87,232166.000,1,221.100,7332.76,-1.25,0.04,-4.35,1.57384987893462,98.60,0.100,1.12,500,13.3999996185303,0,0.129999995231628,255,84.70,5065,-50.00,22,255,1.00,0.77,-0.11,500.00,4.30000019073486,105.00,-64.0,42,184.460006713867,221,62.37,14.50,1.88549399375916
001553.400,12,118.91,10.8,35°29.465208 N,119°33.044328 W,0,1,0,0,80.28,1.84,232266.000,1,221.200,7336.07,-0.82,-0.01,-4.30,1.54399892357374,101.93,0.100,1.06,500,13.3999996185303,0,0.0900000035762787,255,84.70,5098,-50.00,22,255,0.90,0.77,-0.11,500.00,4.40999984741211,105.00,-52.0,39,184.460006713867,221,63.96,13.05,1.30534195899963
001553.500,12,119.19,12.4,35°29.466948 N,119°33.043806 W,0,1,0,0,80.23,1.76,232366.000,1,221.300,7339.37,-0.93,0.08,-4.25,1.47996509832875,107.35,0.100,1.03,500,13.3999996185303,0,0.150000005960464,255,84.70,5127,-50.00,22,255,1.00,0.77,-0.11,500.00,4.28999996185303,105.00,-50.0,44,184.460006713867,221,62.22,14.50,2.17557001113892
001553.600,12,119.01,13.7,35°29.468676 N,119°33.043254 W,0,1,0,0,80.16,1.62,232466.000,1,221.400,7342.68,-0.74,-0.05,-4.20,1.36124158677075,112.37,0.100,0.98,500,13.3999996185303,0,0.140000000596046,255,84.70,5127,-50.00,22,255,0.90,0.77,-0.11,500.00,4.48999977111816,105.00,-62.0,53,184.460006713867,221,65.12,13.05,2.03053188323975
001553.700,12,119.27,14.6,35°29.470410 N,119°33.042678 W,0,1,0,0,80.05,1.48,232566.000,1,221.500,7345.99,-0.53,0.07,-4.16,1.23754904920012,123.35,0.100,0.89,500,13.3999996185303,0,0.170000001788139,255,84.70,5100,-50.00,22,255,1.00,0.67,-0.17,500.00,4.32000017166138,105.00,-57.0,72,184.460006713867,221,62.66,14.50,2.46564602851868
001553.800,12,119.61,15.9,35°29.472132 N,119°33.042042 W,0,1,0,0,79.91,1.26,232666.000,1,221.600,7349.31,-0.80,0.10,-4.11,1.0534588565791,128.73,0.100,0.87,500,13.3999996185303,0,0.219999998807907,255,84.70,5305,-50.00,22,255,1.00,0.67,-0.17,500.00,4.42000007629395,105.00,-57.0,72,184.460006713867,221,64.11,14.50,3.19083595275879
001553.900,12,120.99,18.1,35°29.473848 N,119°33.041280 W,0,1,0,0,79.86,1.19,232766.000,1,221.700,7352.65,-1.31,0.39,-4.07,0.981883099709072,124.68,0.100,0.98,500,13.3999996185303,0,0.170000001788139,255,84.70,5206,-50.00,22,255,1.00,0.67,-0.17,500.00,4.36999988555908,105.00,-57.0,99,184.460006713867,221,63.38,14.50,2.46564602851868
001554.000,12,121.03,19.5,35°29.475552 N,119°33.040500 W,0,1,0,0,79.69,0.97,232866.000,1,221.800,7356.01,-0.85,0.01,-4.03,0.803119939187626,133.62,0.100,0.94,500,13.3999996185303,0,0.129999995231628,255,84.00,5357,-50.00,22,255,1.00,0.67,-0.17,500.00,4.59999990463257,105.00,-61.0,99,183.199996948242,221,66.72,14.50,1.88549399375916
001554.100,12,121.39,21.4,35°29.477238 N,119°33.039642 W,0,1,0,0,79.53,0.76,232966.000,1,221.900,7359.38,-1.10,0.10,-4.00,0.622811714791778,128.37,0.100,0.98,500,13.3999996185303,0,0.189999997615814,255,84.00,5260,-50.00,22,255,1.00,1.14,0.01,500.00,4.59000015258789,105.00,-54.0,99,183.199996948242,221,66.57,14.50,2.75572204589844
001554.200,12,122.34,23.5,35°29.478918 N,119°33.038688 W,0,1,0,0,79.38,0.58,233066.000,1,222.000,7362.76,-1.31,0.27,-3.97,0.470811332167203,122.56,0.100,1.05,500,13.3999996185303,0,0.180000007152557,255,84.00,5260,-50.00,22,255,1.00,1.14,0.01,500.00,4.48000001907349,105.00,-54.0,99,183.199996948242,221,64.98,14.50,2.61068391799927
001554.300,12,122.85,25.2,35°29.480580 N,119°33.037692 W,0,1,0,0,79.27,0.43,233166.000,1,222.100,7366.17,-0.99,0.15,-3.95,0.351636902339362,118.97,0.100,1.04,500,13.3999996185303,0,0.180000007152557,255,84.00,5341,-50.00,22,255,1.00,1.14,0.01,500.00,4.51000022888184,105.00,-40.0,99,183.199996948242,221,65.41,14.50,2.61068391799927
001554.400,12,124.19,26.8,35°29.482242 N,119°33.036606 W,0,1,0,0,79.22,0.36,233266.000,1,222.200,7369.60,-1.00,0.38,-3.93,0.289880746281877,113.11,0.100,1.06,500,13.3999996185303,0,0.119999997317791,255,84.00,5358,-50.00,22,255,1.00,1.14,0.01,500.00,4.48999977111816,105.00,-43.0,99,183.199996948242,221,65.12,14.50,1.74045598506927
001554.500,12,125.12,28.5,35°29.483886 N,119°33.035466 W,0,1,0,0,79.09,0.22,233366.000,1,222.300,7373.06,-1.05,0.26,-3.91,0.172631511644635,110.88,0.100,1.06,500,13.3999996185303,0,0.150000005960464,255,84.00,5358,-50.00,22,255,1.00,0.91,0.00,500.00,4.57000017166138,105.00,-35.0,99,183.199996948242,221,66.28,14.50,2.17557001113892
001554.600,12,125.84,30.0,35°29.485512 N,119°33.034272 W,0,1,0,0,78.96,0.07,233466.000,1,222.400,7376.55,-0.94,0.20,-3.90,0.0572164211128594,117.87,0.100,1.04,500,13.3999996185303,0,0.239999994635582,255,84.00,5420,-50.00,22,255,1.00,0.91,0.00,500.00,4.6399998664856,105.00,-35.0,99,183.199996948242,221,67.30,14.50,3.48091197013855
001554.700,12,126.75,31.4,35°29.487126 N,119°33.033018 W,0,1,0,0,78.81,-0.11,233566.000,1,222.500,7380.06,-0.89,0.26,-3.89,-0.0852104619511618,118.68,0.100,1.02,500,13.3999996185303,0,0.140000000596046,255,84.00,5470,-50.00,22,255,1.00,0.91,0.00,500.00,4.48000001907349,105.00,-26.0,99,183.199996948242,221,64.98,14.50,2.03053188323975
001554.800,12,127.69,33.0,35°29.488722 N,119°33.031698 W,0,1,0,0,78.69,-0.22,233666.000,1,222.600,7383.59,-0.99,0.27,-3.89,-0.169157034113335,122.29,0.100,1.02,500,13.3999996185303,0,0.140000000596046,255,84.00,5532,-50.00,22,255,1.00,0.91,0.00,500.00,4.48000001907349,105.00,-26.0,99,183.199996948242,221,64.98,14.50,2.03053188323975
001554.900,12,128.54,34.1,35°29.490318 N,119°33.030348 W,0,1,0,0,78.52,-0.40,233766.000,1,222.700,7387.15,-0.73,0.24,-3.89,-0.30807051391763,134.99,0.100,0.97,500,13.5,0,0.119999997317791,255,84.00,5532,-50.00,22,255,1.00,0.49,-0.05,500.00,4.55000019073486,105.00,-19.0,99,183.199996948242,221,65.99,14.50,1.74045598506927
001555.000,12,129.83,35.1,35°29.491908 N,119°33.028944 W,0,1,0,0,78.38,-0.50,233866.000,1,222.800,7390.74,-0.64,0.36,-3.90,-0.38819995378572,145.16,0.100,0.93,500,13.5,0,0.150000005960464,255,84.00,5546,-50.00,22,255,1.00,0.49,-0.05,500.00,4.57000017166138,105.00,-9.0,99,183.199996948242,221,66.28,14.50,2.17557001113892
001555.100,12,130.56,35.5,35°29.493510 N,119°33.027552 W,0,1,0,0,78.19,-0.72,233966.000,1,222.900,7394.35,-0.27,0.21,-3.90,-0.551479036137196,166.29,0.100,0.80,500,13.5,0,0.189999997615814,255,84.00,5630,-50.00,22,255,1.10,0.49,-0.05,500.00,4.3899998664856,105.00,-2.0,99,183.199996948242,221,63.67,15.95,2.75572204589844
001555.200,12,131.14,35.9,35°29.495106 N,119°33.026142 W,0,1,0,0,77.96,-0.94,234066.000,1,223.000,7397.99,-0.25,0.16,-3.92,-0.713757368248473,196.50,0.100,0.69,500,13.5,0,0.170000001788139,255,84.00,5630,-50.00,22,255,1.00,0.49,-0.05,500.00,4.48999977111816,105.00,16.0,99,183.199996948242,221,65.12,14.50,2.46564602851868
001555.300,12,132.31,36.1,35°29.496726 N,119°33.024720 W,0,1,0,0,77.74,-1.15,234166.000,1,223.100,7401.65,-0.12,0.33,-3.94,-0.870702230418648,241.21,0.100,0.61,500,13.5,0,0.239999994635582,255,84.00,5686,-50.00,22,255,1.10,-0.07,-0.03,500.00,4.5,105.00,22.0,99,183.199996948242,221,65.27,15.95,3.48091197013855
001555.400,12,133.50,36.3,35°29.498352 N,119°33.023268 W,0,1,0,0,77.53,-1.33,234266.000,1,223.200,7405.34,-0.13,0.34,-3.96,-0.997760282848561,304.52,0.100,0.55,500,13.5,0,0.140000000596046,255,84.00,5756,-50.00,22,255,1.10,-0.07,-0.03,500.00,4.3899998664856,105.00,22.0,99,183.199996948242,221,63.67,15.95,2.03053188323975
001555.500,12,134.21,36.0,35°29.499996 N,119°33.021840 W,0,1,0,0,77.38,-1.48,234366.000,1,223.300,7409.06,0.24,0.20,-3.99,-1.0997526301672,505.83,0.100,0.41,500,13.5,0,0.209999993443489,255,84.00,5741,-50.00,22,255,1.10,-0.07,-0.03,500.00,4.32999992370605,105.00,25.0,99,183.199996948242,221,62.80,15.95,3.0457980632782
001555.600,12,135.21,35.1,35°29.501688 N,119°33.020448 W,0,1,0,0,77.28,-1.51,234466.000,1,223.400,7412.80,0.60,0.28,-4.02,-1.1182687542989,1000.00,0.100,0.30,500,13.5,0,0.200000002980232,255,84.00,5786,-50.00,22,255,1.00,-0.07,-0.03,500.00,4.51000022888184,105.00,23.0,99,183.199996948242,221,65.41,14.50,2.90075993537903
001555.700,12,136.32,33.8,35°29.503416 N,119°33.019086 W,0,1,0,0,77.26,-1.48,234566.000,1,223.500,7416.57,0.86,0.31,-4.06,-1.08276236447131,1000.00,0.100,0.30,500,13.5,0,0.200000002980232,255,84.00,5927,-50.00,22,255,1.10,-0.68,-0.19,500.00,4.44999980926514,105.00,23.0,99,183.199996948242,221,64.54,15.95,2.90075993537903
001555.800,12,136.45,33.2,35°29.505144 N,119°33.017730 W,0,1,0,0,77.15,-1.55,234666.000,1,223.600,7420.36,0.37,0.04,-4.10,-1.13444823896698,655.55,0.100,0.21,500,13.5,0,0.0999999865889549,255,84.00,5927,-50.00,22,255,1.10,-0.68,-0.19,500.00,4.40999984741211,105.00,23.0,99,183.199996948242,221,63.96,15.95,1.45037996768951
001555.900,12,137.18,31.8,35°29.506926 N,119°33.016434 W,0,1,0,0,77.17,-1.48,234766.000,1,223.700,7424.16,0.94,0.21,-4.14,-1.07594290796169,373.31,0.100,0.34,500,13.5,0,0.200000002980232,255,84.00,5903,-50.00,22,255,1.10,-0.68,-0.19,500.00,4.51999998092651,105.00,21.0,99,183.199996948242,221,65.56,15.95,2.90075993537903
001556.000,12,138.12,31.3,35°29.508714 N,119°33.015126 W,0,1,0,0,77.15,-1.44,234866.000,1,223.800,7427.98,0.35,0.27,-4.18,-1.04258677362835,321.11,0.100,0.37,500,13.5,0,0.230000004172325,255,84.00,5913,-50.00,22,255,1.10,-0.68,-0.19,500.00,4.5,105.00,22.0,99,183.199996948242,221,65.27,15.95,3.33587408065796
001556.100,12,138.94,30.7,35°29.510520 N,119°33.013824 W,0,1,0,0,77.15,-1.40,234966.000,1,223.900,7431.83,0.41,0.23,-4.21,-1.01054449922626,277.34,0.100,0.39,500,13.5,0,0.129999995231628,255,84.00,5973,-50.00,22,255,1.10,-0.54,-0.07,500.00,4.32000017166138,105.00,17.0,99,183.199996948242,221,62.66,15.95,1.88549399375916
001556.200,12,140.12,29.5,35°29.512380 N,119°33.012582 W,0,1,0,0,77.19,-1.30,235066.000,1,224.000,7435.71,0.84,0.34,-4.25,-0.924901693512129,242.63,0.100,0.51,500,13.5,0,0.209999993443489,255,84.00,6038,-50.00,22,255,1.10,-0.54,-0.07,500.00,4.51000022888184,105.00,17.0,99,183.199996948242,221,65.41,15.95,3.0457980632782
001556.300,12,140.68,28.9,35°29.514240 N,119°33.011346 W,0,1,0,0,77.19,-1.26,235166.000,1,224.100,7439.61,0.41,0.16,-4.29,-0.895668801580926,256.09,0.100,0.48,500,13.5,0,0.0599999986588955,255,84.00,6038,-50.00,22,255,1.10,-0.54,-0.07,500.00,4.65999984741211,105.00,16.0,99,183.199996948242,221,67.59,15.95,0.870227992534637
001556.400,12,141.60,28.4,35°29.516130 N,119°33.010122 W,0,1,0,0,77.17,-1.26,235266.000,1,224.200,7443.53,0.37,0.26,-4.33,-0.889836792632716,293.55,0.100,0.48,500,13.5,0,0.129999995231628,255,84.00,6065,-50.00,22,255,1.10,-0.54,-0.07,500.00,4.51999998092651,105.00,11.0,99,183.199996948242,221,65.56,15.95,1.88549399375916
001556.500,12,142.19,28.0,35°29.518026 N,119°33.008904 W,0,1,0,0,77.15,-1.22,235366.000,1,224.300,7447.47,0.30,0.17,-4.37,-0.860801867883792,302.32,0.100,0.44,500,13.5,0,0.129999995231628,255,84.00,6107,-50.00,22,255,1.10,-0.35,-0.09,500.00,4.46000003814697,105.00,11.0,99,183.199996948242,221,64.69,15.95,1.88549399375916
001556.600,12,143.01,27.3,35°29.519952 N,119°33.007710 W,0,1,0,0,77.17,-1.19,235466.000,1,224.400,7451.43,0.46,0.23,-4.40,-0.830687904680661,354.54,0.100,0.46,500,13.5,0,0.119999997317791,255,84.00,6107,-50.00,22,255,1.20,-0.35,-0.09,500.00,4.42999982833862,105.00,8.0,99,183.199996948242,221,64.25,17.40,1.74045598506927
001556.700,12,143.63,27.1,35°29.521884 N,119°33.006516 W,0,1,0,0,77.12,-1.19,235566.000,1,224.500,7455.41,0.20,0.17,-4.44,-0.827148287914444,375.00,0.100,0.41,500,13.5,0,0.119999997317791,255,84.00,6201,-50.00,22,255,1.20,-0.35,-0.09,500.00,4.55999994277954,105.00,8.0,99,183.199996948242,221,66.14,17.40,1.74045598506927
001556.800,12,144.51,26.6,35°29.523840 N,119°33.005334 W,0,1,0,0,77.17,-1.12,235666.000,1,224.600,7459.41,0.34,0.25,-4.47,-0.772275583358707,388.03,0.100,0.42,500,13.5,0,0.140000000596046,255,84.00,6180,-50.00,22,255,1.20,-0.35,-0.09,500.00,4.53000020980835,105.00,8.0,99,183.199996948242,221,65.70,17.40,2.03053188323975
001556.900,12,145.19,26.3,35°29.525808 N,119°33.004158 W,0,1,0,0,77.17,-1.08,235766.000,1,224.700,7463.44,0.21,0.19,-4.50,-0.74386312918423,500.93,0.100,0.39,500,13.5,0,0.119999997317791,255,84.00,6216,-50.00,22,255,1.20,-0.25,-0.07,500.00,4.40000009536743,105.00,9.0,99,183.199996948242,221,63.82,17.40,1.74045598506927
001557.000,12,145.91,25.9,35°29.527794 N,119°33.002994 W,0,1,0,0,77.21,-1.01,235866.000,1,224.800,7467.48,0.26,0.20,-4.53,-0.690846286701209,541.49,0.100,0.38,500,13.5,0,0.129999995231628,255,84.00,6256,-50.00,22,255,1.20,-0.25,-0.07,500.00,4.6100001335144,105.00,10.0,99,183.199996948242,221,66.86,17.40,1.88549399375916
001557.100,12,146.75,25.7,35°29.529792 N,119°33.001830 W,0,1,0,0,77.22,-0.97,235966.000,1,224.900,7471.54,0.20,0.24,-4.56,-0.662364477638384,594.94,0.100,0.37,500,13.5,0,0.0999999865889549,255,84.00,6280,-50.00,22,255,1.20,-0.25,-0.07,500.00,4.53000020980835,105.00,10.0,99,183.199996948242,221,65.70,17.40,1.45037996768951
001557.200,12,147.43,25.2,35°29.531808 N,119°33.000684 W,0,1,0,0,77.25,-0.90,236066.000,1,225.000,7475.63,0.30,0.19,-4.59,-0.610471623244046,599.22,0.100,0.36,500,13.5,0,0.170000001788139,255,84.00,6280,-50.00,22,255,1.20,-0.25,-0.07,500.00,4.36999988555908,105.00,10.0,99,183.199996948242,221,63.38,17.40,2.46564602851868
001557.300,12,148.26,25.0,35°29.533836 N,119°32.999526 W,0,1,0,0,77.28,-0.86,236166.000,1,225.100,7479.74,0.15,0.24,-4.62,-0.582752154968906,719.72,0.100,0.34,500,13.5,0,0.150000005960464,255,84.00,6355,-50.00,22,255,1.20,-0.26,-0.10,500.00,4.42999982833862,105.00,11.0,99,183.199996948242,221,64.25,17.40,2.17557001113892
001557.400,12,148.89,24.7,35°29.535882 N,119°32.998398 W,0,1,0,0,77.28,-0.83,236266.000,1,225.200,7483.86,0.29,0.18,-4.65,-0.556118987970904,689.14,0.100,0.33,500,13.5,0,0.150000005960464,255,84.00,6373,-50.00,22,255,1.20,-0.26,-0.10,500.00,4.42999982833862,105.00,18.0,99,183.199996948242,221,64.25,17.40,2.17557001113892
001557.500,12,149.56,24.2,35°29.537940 N,119°32.997276 W,0,1,0,0,77.32,-0.76,236366.000,1,225.300,7488.01,0.34,0.19,-4.67,-0.505499648958577,698.90,0.100,0.34,500,13.5,0,0.159999996423721,255,84.00,6427,-50.00,22,255,1.20,-0.26,-0.10,500.00,4.32000017166138,105.00,21.0,99,183.199996948242,221,62.66,17.40,2.32060790061951
001557.600,12,150.45,23.8,35°29.540022 N,119°32.996172 W,0,1,0,0,77.33,-0.72,236466.000,1,225.400,7492.18,0.31,0.25,-4.69,-0.47856112621385,668.06,0.100,0.36,500,13.5,0,0.109999999403954,255,84.00,6456,-50.00,22,255,1.20,-0.26,-0.10,500.00,4.26999998092651,105.00,21.0,99,183.199996948242,221,61.93,17.40,1.59541797637939
001557.700,12,151.01,23.4,35°29.542116 N,119°32.995080 W,0,1,0,0,77.32,-0.72,236566.000,1,225.500,7496.36,0.32,0.16,-4.72,-0.476792773940626,651.07,0.100,0.35,500,13.5,0,0.129999995231628,255,84.00,6456,-50.00,22,255,1.20,-0.47,-0.14,500.00,4.48999977111816,105.00,16.0,99,183.199996948242,221,65.12,17.40,1.88549399375916
001557.800,12,151.53,22.6,35°29.544228 N,119°32.994036 W,0,1,0,0,77.33,-0.68,236666.000,1,225.600,7500.56,0.57,0.15,-4.74,-0.451401721134048,549.71,0.100,0.39,500,13.5,0,0.159999996423721,255,84.00,6462,-50.00,22,255,1.20,-0.47,-0.14,500.00,4.53000020980835,105.00,19.0,99,183.199996948242,221,65.70,17.40,2.32060790061951
001557.900,12,152.43,21.8,35°29.546376 N,119°32.993016 W,0,1,0,0,77.36,-0.61,236766.000,1,225.700,7504.79,0.61,0.25,-4.76,-0.401501036554964,488.82,0.100,0.46,500,13.5,0,0.189999997615814,255,84.00,6520,-50.00,22,255,1.30,-0.47,-0.14,500.00,4.55000019073486,105.00,19.0,99,183.199996948242,221,65.99,18.85,2.75572204589844
001558.000,12,152.98,21.3,35°29.548524 N,119°32.992008 W,0,1,0,0,77.37,-0.58,236866.000,1,225.800,7509.03,0.33,0.16,-4.78,-0.376514884104012,459.89,0.100,0.43,500,13.5,0,0.159999996423721,255,84.00,6520,-50.00,22,255,1.30,-0.47,-0.14,500.00,4.61999988555908,105.00,19.0,99,183.199996948242,221,67.01,18.85,2.32060790061951
