UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water_Temp_(Calc) (F),Oil_Temp_(Calc) (F),Oil_Press_(Calc) (psi),Water_Press_(Calc) (psi),Brake_Press_(Calc) ((null))
003311.100,12,126.86,157.4,35°29.743986 N,119°32.883144 W,0,0,0,0,82.15,-0.40,142233.000,1,131.100,3559.55,-0.71,0.26,-2.88,-0.312155131641179,214.99,0.100,0.64,500,13.3999996185303,0,0.189999997615814,255,79.50,5470,-50.00,44,255,1.10,0.60,-0.07,500.00,4.51999998092651,106.00,-33.0,99,175.100006103516,222.800003051758,65.56,15.95,2.75572204589844
003311.200,12,127.52,158.5,35°29.742192 N,119°32.882304 W,0,0,0,0,82.12,-0.43,142333.000,1,131.200,3563.09,-0.65,0.19,-2.89,-0.338781015715675,214.73,0.100,0.64,500,13.3999996185303,0,0.170000001788139,255,79.50,5470,-50.00,44,255,1.10,0.60,-0.07,500.00,4.57000017166138,106.00,-31.0,99,175.100006103516,222.800003051758,66.28,15.95,2.46564602851868
003311.300,12,128.48,159.9,35°29.740368 N,119°32.881518 W,0,0,0,0,82.13,-0.36,142433.000,1,131.300,3566.64,-0.90,0.27,-2.90,-0.280205795589872,194.90,0.100,0.71,500,13.3999996185303,0,0.0999999865889549,255,79.50,5515,-50.00,44,255,1.10,0.75,-0.05,500.00,4.67000007629395,106.00,-30.0,99,175.100006103516,222.800003051758,67.73,15.95,1.45037996768951
003311.400,12,129.03,160.9,35°29.738526 N,119°32.880768 W,0,0,0,0,82.10,-0.40,142533.000,1,131.400,3570.22,-0.67,0.16,-2.91,-0.306910128034225,180.95,0.100,0.70,500,13.3999996185303,0,0.259999990463257,255,79.50,5568,-50.00,44,255,1.10,0.75,-0.05,500.00,4.59000015258789,106.00,-28.0,99,175.100006103516,222.800003051758,66.57,15.95,3.77098798751831
003311.500,12,129.61,162.0,35°29.736660 N,119°32.880054 W,0,0,0,0,82.09,-0.36,142633.000,1,131.500,3573.81,-0.67,0.17,-2.92,-0.277747774160199,184.77,0.100,0.69,500,13.3999996185303,0,0.150000005960464,255,79.50,5568,-50.00,44,255,1.10,0.75,-0.05,500.00,4.57000017166138,106.00,-28.0,99,175.100006103516,222.800003051758,66.28,15.95,2.17557001113892
003311.600,12,130.58,163.0,35°29.734776 N,119°32.879364 W,0,0,0,0,82.07,-0.36,142733.000,1,131.600,3577.43,-0.63,0.27,-2.93,-0.275686727981437,186.59,0.100,0.70,500,13.3999996185303,0,0.159999996423721,255,79.50,5618,-50.00,44,255,1.10,0.75,-0.05,500.00,4.57000017166138,106.00,-30.0,99,175.100006103516,222.800003051758,66.28,15.95,2.32060790061951
003311.700,12,131.40,164.3,35°29.732862 N,119°32.878746 W,0,0,0,0,82.05,-0.36,142833.000,1,131.700,3581.06,-0.88,0.23,-2.94,-0.273980943103291,182.89,0.100,0.74,500,13.3999996185303,0,0.119999997317791,255,79.50,5652,-50.00,44,255,1.10,0.76,-0.03,500.00,4.51999998092651,106.00,-30.0,99,175.100006103516,222.800003051758,65.56,15.95,1.74045598506927
003311.800,12,132.29,165.3,35°29.730930 N,119°32.878152 W,0,0,0,0,82.05,-0.36,142933.000,1,131.800,3584.73,-0.68,0.25,-2.95,-0.272137641171401,186.37,0.100,0.74,500,13.3999996185303,0,0.209999993443489,255,79.50,5652,-50.00,44,255,1.10,0.76,-0.03,500.00,4.55000019073486,106.00,-35.0,99,175.100006103516,222.800003051758,65.99,15.95,3.0457980632782
003311.900,12,133.20,166.1,35°29.728974 N,119°32.877582 W,0,0,0,0,82.01,-0.36,143033.000,1,131.900,3588.41,-0.53,0.26,-2.96,-0.27027838673834,193.34,0.100,0.71,500,13.3999996185303,0,0.200000002980232,255,79.50,5732,-50.00,44,255,1.10,0.76,-0.03,500.00,4.67000007629395,106.00,-35.0,99,175.100006103516,222.800003051758,67.73,15.95,2.90075993537903
003312.000,12,134.03,167.6,35°29.727000 N,119°32.877090 W,0,0,0,0,82.02,-0.36,143133.000,1,132.000,3592.13,-0.97,0.24,-2.97,-0.2686005909213,193.24,0.100,0.77,500,13.3999996185303,0,0.159999996423721,255,79.50,5787,-50.00,44,255,1.10,0.76,-0.03,500.00,4.59000015258789,106.00,-35.0,99,175.100006103516,222.800003051758,66.57,15.95,2.32060790061951
003312.100,12,134.69,168.8,35°29.725002 N,119°32.876634 W,0,0,0,0,82.06,-0.29,143233.000,1,132.100,3595.86,-0.82,0.19,-2.98,-0.213829100061624,189.92,0.100,0.77,500,13.3999996185303,0,0.159999996423721,255,79.50,5772,-50.00,44,255,1.10,0.78,-0.01,500.00,4.63000011444092,106.00,-35.0,99,175.100006103516,222.800003051758,67.15,15.95,2.32060790061951
003312.200,12,135.50,170.3,35°29.722992 N,119°32.876250 W,0,0,0,0,82.07,-0.25,143333.000,1,132.200,3599.61,-0.96,0.23,-2.99,-0.185977859778598,182.14,0.100,0.82,500,13.3999996185303,0,0.159999996423721,255,79.50,5835,-50.00,44,255,1.10,0.78,-0.01,500.00,4.59999990463257,106.00,-35.0,99,175.100006103516,222.800003051758,66.72,15.95,2.32060790061951
003312.300,12,136.45,171.6,35°29.720952 N,119°32.875908 W,0,0,0,0,82.08,-0.25,143433.000,1,132.300,3603.39,-0.90,0.27,-3.00,-0.18467762029695,175.93,0.100,0.85,500,13.3999996185303,0,0.150000005960464,255,79.50,5905,-50.00,44,255,1.20,0.78,-0.01,500.00,4.57000017166138,106.00,-34.0,99,175.100006103516,222.800003051758,66.28,17.40,2.17557001113892
003312.400,12,136.89,172.5,35°29.718912 N,119°32.875602 W,0,0,0,0,82.05,-0.25,143533.000,1,132.400,3607.18,-0.60,0.12,-3.01,-0.184089414858646,186.42,0.100,0.79,500,13.3999996185303,0,0.230000004172325,255,79.50,5905,-50.00,44,255,1.20,0.78,-0.01,500.00,4.51999998092651,106.00,-35.0,99,175.100006103516,222.800003051758,65.56,17.40,3.33587408065796
003312.500,12,138.05,174.1,35°29.716842 N,119°32.875380 W,0,0,0,0,82.06,-0.22,143633.000,1,132.500,3611.00,-1.09,0.33,-3.02,-0.15646618229759,176.01,0.100,0.87,500,13.3999996185303,0,0.159999996423721,255,79.50,5912,-50.00,44,255,1.20,0.84,0.04,500.00,4.67000007629395,106.00,-33.0,99,175.100006103516,222.800003051758,67.73,17.40,2.32060790061951
003312.600,12,138.67,174.8,35°29.714766 N,119°32.875170 W,0,0,0,0,81.99,-0.29,143733.000,1,132.600,3614.85,-0.48,0.17,-3.02,-0.207694804024087,178.99,0.100,0.79,500,13.3999996185303,0,0.200000002980232,255,79.50,6058,-50.00,44,255,1.20,0.84,0.04,500.00,4.65999984741211,106.00,-34.0,99,175.100006103516,222.800003051758,67.59,17.40,2.90075993537903
003312.700,12,139.44,175.9,35°29.712684 N,119°32.875020 W,0,0,0,0,81.85,-0.43,143833.000,1,132.700,3618.71,-0.76,0.22,-3.03,-0.309812893093037,187.71,0.100,0.79,500,13.3999996185303,0,0.209999993443489,255,79.50,6058,-50.00,44,255,1.20,0.84,0.04,500.00,4.61999988555908,106.00,-29.0,99,175.100006103516,222.800003051758,67.01,17.40,3.0457980632782
003312.800,12,140.26,177.3,35°29.710578 N,119°32.874942 W,0,0,0,0,81.81,-0.43,143933.000,1,132.800,3622.59,-1.01,0.23,-3.04,-0.307999429630686,183.69,0.100,0.84,500,13.3999996185303,0,0.180000007152557,255,79.50,5990,-50.00,44,255,1.20,0.84,0.04,500.00,4.5,107.00,-29.0,99,175.100006103516,224.600006103516,65.27,17.40,2.61068391799927
003312.900,12,141.01,178.5,35°29.708460 N,119°32.874906 W,0,0,0,0,81.77,-0.43,144033.000,1,132.900,3626.50,-0.84,0.21,-3.05,-0.306356905795251,189.64,0.100,0.85,500,13.3999996185303,0,0.180000007152557,255,79.50,6027,-50.00,44,255,1.20,0.87,0.00,500.00,4.73999977111816,107.00,-28.0,99,175.100006103516,224.600006103516,68.75,17.40,2.61068391799927
003313.000,12,141.75,179.5,35°29.706330 N,119°32.874912 W,0,0,0,0,81.72,-0.47,144133.000,1,133.000,3630.43,-0.68,0.21,-3.06,-0.330149413773156,199.28,0.100,0.82,500,13.3999996185303,0,0.209999993443489,255,79.50,6082,-50.00,44,255,1.20,0.87,0.00,500.00,4.59999990463257,107.00,-29.0,99,175.100006103516,224.600006103516,66.72,17.40,3.0457980632782
003313.100,12,142.39,180.6,35°29.704188 N,119°32.874978 W,0,0,0,0,81.69,-0.47,144233.000,1,133.100,3634.37,-0.79,0.18,-3.08,-0.328672458231208,194.43,0.100,0.81,500,13.3999996185303,0,0.209999993443489,255,79.50,6087,-50.00,44,255,1.20,0.87,0.00,500.00,4.55000019073486,107.00,-28.0,99,175.100006103516,224.600006103516,65.99,17.40,3.0457980632782
003313.200,12,142.96,181.8,35°29.702040 N,119°32.875098 W,0,0,0,0,81.66,-0.47,144333.000,1,133.200,3638.34,-0.79,0.16,-3.09,-0.327373457567363,207.32,0.100,0.81,500,13.3999996185303,0,0.159999996423721,255,79.50,6087,-50.00,44,255,1.20,0.71,-0.07,500.00,4.6100001335144,107.00,-28.0,99,175.100006103516,224.600006103516,66.86,17.40,2.32060790061951
003313.300,12,143.60,182.8,35°29.699886 N,119°32.875254 W,0,0,0,0,81.63,-0.47,144433.000,1,133.300,3642.32,-0.72,0.18,-3.10,-0.325912101227742,200.12,0.100,0.80,500,13.3999996185303,0,0.209999993443489,255,79.50,6133,-50.00,44,255,1.20,0.71,-0.07,500.00,4.63000011444092,107.00,-28.0,99,175.100006103516,224.600006103516,67.15,17.40,3.0457980632782
003313.400,12,144.28,184.0,35°29.697720 N,119°32.875482 W,0,0,0,0,81.61,-0.43,144533.000,1,133.400,3646.31,-0.89,0.19,-3.11,-0.299415723484035,197.74,0.100,0.82,500,13.3999996185303,0,0.119999997317791,255,79.50,6180,-50.00,44,255,1.20,0.71,-0.07,500.00,4.51000022888184,107.00,-24.0,99,175.100006103516,224.600006103516,65.41,17.40,1.74045598506927
003313.500,12,145.17,184.8,35°29.695542 N,119°32.875722 W,0,0,0,0,81.62,-0.43,144633.000,1,133.500,3650.33,-0.56,0.25,-3.12,-0.297582145071296,216.86,0.100,0.78,500,13.3999996185303,0,0.219999998807907,255,79.50,6275,-50.00,44,255,1.30,0.71,-0.07,500.00,4.55999994277954,107.00,-24.0,99,175.100006103516,224.600006103516,66.14,18.85,3.19083595275879
003313.600,12,145.98,185.6,35°29.693352 N,119°32.876004 W,0,0,0,0,81.58,-0.43,144733.000,1,133.600,3654.38,-0.54,0.23,-3.14,-0.295930949445129,232.07,0.100,0.74,500,13.3999996185303,0,0.140000000596046,255,79.50,6275,-50.00,44,255,1.20,0.71,-0.07,500.00,4.59999990463257,107.00,-10.0,99,175.100006103516,224.600006103516,66.72,17.40,2.03053188323975
003313.700,12,146.89,186.4,35°29.691150 N,119°32.876328 W,0,0,0,0,81.59,-0.40,144833.000,1,133.700,3658.45,-0.64,0.26,-3.15,-0.26958214767111,236.53,0.100,0.74,500,13.3999996185303,0,0.209999993443489,255,79.50,6272,-50.00,44,255,1.30,0.47,0.01,500.00,4.69000005722046,107.00,-10.0,99,175.100006103516,224.600006103516,68.02,18.85,3.0457980632782
003313.800,12,147.68,186.9,35°29.688948 N,119°32.876670 W,0,0,0,0,81.57,-0.40,144933.000,1,133.800,3662.54,-0.33,0.22,-3.16,-0.268154608738048,263.32,0.100,0.66,500,13.3999996185303,0,0.129999995231628,255,79.50,6337,-50.00,44,255,1.20,0.47,0.01,500.00,4.51000022888184,107.00,-5.0,99,175.100006103516,224.600006103516,65.41,17.40,1.88549399375916
003313.900,12,148.59,187.2,35°29.686722 N,119°32.877018 W,0,0,0,0,81.53,-0.43,145033.000,1,133.900,3666.65,-0.24,0.26,-3.17,-0.290725062923133,303.25,0.100,0.60,500,13.3999996185303,0,0.0999999865889549,255,79.50,6333,-50.00,44,255,1.30,0.47,0.01,500.00,4.5,107.00,0.0,99,175.100006103516,224.600006103516,65.27,18.85,1.45037996768951
003314.000,12,149.34,187.6,35°29.684496 N,119°32.877390 W,0,0,0,0,81.50,-0.43,145133.000,1,134.000,3670.79,-0.26,0.21,-3.18,-0.289268926356952,346.84,0.100,0.54,500,13.3999996185303,0,0.159999996423721,255,79.50,6372,-50.00,44,255,1.30,0.47,0.01,500.00,4.48000001907349,107.00,0.0,99,175.100006103516,224.600006103516,64.98,18.85,2.32060790061951
003314.100,12,150.10,187.8,35°29.682258 N,119°32.877768 W,0,0,0,0,81.47,-0.43,145233.000,1,134.100,3674.95,-0.15,0.21,-3.20,-0.287811962850937,444.98,0.100,0.48,500,13.3999996185303,0,0.219999998807907,255,79.50,6410,-50.00,44,255,1.30,0.05,-0.04,500.00,4.6100001335144,107.00,8.0,99,175.100006103516,224.600006103516,66.86,18.85,3.19083595275879
003314.200,12,151.11,187.7,35°29.679990 N,119°32.878128 W,0,0,0,0,81.51,-0.40,145333.000,1,134.200,3679.13,0.07,0.29,-3.21,-0.262060750446694,584.75,0.100,0.41,500,13.3999996185303,0,0.200000002980232,255,80.20,6492,-50.00,44,255,1.30,0.05,-0.04,500.00,4.59999990463257,107.00,15.0,99,176.360000610352,224.600006103516,66.72,18.85,2.90075993537903
003314.300,12,151.55,187.5,35°29.677728 N,119°32.878482 W,0,0,0,0,81.45,-0.47,145433.000,1,134.300,3683.34,0.13,0.12,-3.22,-0.308817124833384,862.72,0.100,0.30,500,13.3999996185303,0,0.170000001788139,255,80.20,6500,-50.00,44,255,1.30,0.05,-0.04,500.00,4.44999980926514,107.00,15.0,99,176.360000610352,224.600006103516,64.54,18.85,2.46564602851868
003314.400,12,152.43,186.9,35°29.675436 N,119°32.878794 W,0,0,0,0,81.46,-0.43,145533.000,1,134.400,3687.56,0.46,0.25,-3.23,-0.283406918540192,1000.00,0.100,0.24,500,13.3999996185303,0,0.150000005960464,255,80.20,6553,-50.00,44,255,1.30,0.05,-0.04,500.00,4.36999988555908,107.00,21.0,99,176.360000610352,224.600006103516,63.38,18.85,2.17557001113892
003314.500,12,153.17,186.3,35°29.673126 N,119°32.879076 W,0,0,0,0,81.53,-0.36,145633.000,1,134.500,3691.80,0.48,0.21,-3.24,-0.235028366618138,1000.00,0.100,0.22,500,13.3999996185303,0,0.170000001788139,255,80.20,6553,-50.00,44,255,1.30,-0.49,-0.11,500.00,4.55999994277954,107.00,16.0,99,176.360000610352,224.600006103516,66.14,18.85,2.46564602851868
003314.600,12,153.72,185.6,35°29.670816 N,119°32.879328 W,0,0,0,0,81.54,-0.36,145733.000,1,134.600,3696.06,0.53,0.15,-3.25,-0.23419813161935,1000.00,0.100,0.22,500,13.3999996185303,0,0.209999993443489,255,80.20,6606,-50.00,44,255,1.30,-0.49,-0.11,500.00,4.84999990463257,107.00,14.0,99,176.360000610352,224.600006103516,70.34,18.85,3.0457980632782
003314.700,12,154.31,185.3,35°29.668500 N,119°32.879574 W,0,0,0,0,81.52,-0.40,145833.000,1,134.700,3700.34,0.21,0.17,-3.26,-0.256619619736382,753.70,0.100,0.23,500,13.3999996185303,0,0.129999995231628,255,80.20,6591,-50.00,44,255,1.30,-0.49,-0.11,500.00,4.65999984741211,107.00,15.0,99,176.360000610352,224.600006103516,67.59,18.85,1.88549399375916
003314.800,12,155.21,184.5,35°29.666148 N,119°32.879772 W,0,0,0,0,81.61,-0.25,145933.000,1,134.800,3704.64,0.58,0.25,-3.28,-0.162356488461092,533.05,0.100,0.31,500,13.3999996185303,0,0.200000002980232,255,80.20,6705,-50.00,44,255,1.30,-0.49,-0.11,500.00,4.55000019073486,107.00,14.0,99,176.360000610352,224.600006103516,65.99,18.85,2.90075993537903
003314.900,12,155.78,183.7,35°29.663790 N,119°32.879934 W,0,0,0,0,81.70,-0.18,146033.000,1,134.900,3708.96,0.62,0.16,-3.28,-0.115548308822113,439.37,0.100,0.36,500,13.3999996185303,0,0.200000002980232,255,80.20,6705,-50.00,44,255,1.30,-0.52,-0.01,500.00,4.65000009536743,107.00,13.0,99,176.360000610352,224.600006103516,67.44,18.85,2.90075993537903
003315.000,12,156.57,183.2,35°29.661426 N,119°32.880078 W,0,0,0,0,81.73,-0.14,146133.000,1,135.000,3713.30,0.39,0.22,-3.29,-0.0919728169229983,406.41,0.100,0.38,500,13.3999996185303,0,0.140000000596046,255,80.20,6813,-50.00,44,255,1.40,-0.52,-0.01,500.00,4.48000001907349,107.00,10.0,99,176.360000610352,224.600006103516,64.98,20.31,2.03053188323975
003315.100,12,157.35,182.8,35°29.659056 N,119°32.880204 W,0,0,0,0,81.69,-0.22,146233.000,1,135.100,3717.66,0.32,0.22,-3.30,-0.137277956083765,428.49,0.100,0.39,500,13.3999996185303,0,0.200000002980232,255,80.20,6836,-50.00,44,255,1.40,-0.52,-0.01,500.00,4.71000003814697,107.00,0.0,99,176.360000610352,224.600006103516,68.31,20.31,2.90075993537903
003315.200,12,157.98,182.4,35°29.656674 N,119°32.880318 W,0,0,0,0,81.68,-0.22,146333.000,1,135.200,3722.04,0.30,0.18,-3.30,-0.13673049533154,457.73,0.100,0.37,500,13.3999996185303,0,0.189999997615814,255,80.20,6798,-50.00,44,255,1.40,-0.52,-0.01,500.00,4.71999979019165,107.00,-9.0,99,176.360000610352,224.600006103516,68.46,20.31,2.75572204589844
003315.300,12,158.67,182.1,35°29.654268 N,119°32.880402 W,0,0,0,0,81.77,-0.11,146433.000,1,135.300,3726.44,0.28,0.20,-3.31,-0.0680657969370391,504.20,0.100,0.37,500,13.3999996185303,0,0.239999994635582,255,80.20,6798,-50.00,44,255,1.40,-0.10,-0.14,500.00,4.73000001907349,107.00,-9.0,99,176.360000610352,224.600006103516,68.60,20.31,3.48091197013855
003315.400,12,159.22,182.1,35°29.651868 N,119°32.880504 W,0,0,0,0,81.79,-0.07,146533.000,1,135.400,3730.85,-0.01,0.16,-3.32,-0.0452201656816626,552.60,0.100,0.30,500,13.3999996185303,0,0.129999995231628,255,80.20,6813,-50.00,44,255,1.40,-0.10,-0.14,500.00,4.69999980926514,107.00,-23.0,67,176.360000610352,224.600006103516,68.17,20.31,1.88549399375916
003315.500,12,159.63,182.4,35°29.649474 N,119°32.880636 W,0,0,0,0,81.73,-0.14,146633.000,1,135.500,3735.28,-0.26,0.12,-3.32,-0.090209737640013,836.10,0.100,0.21,500,13.3999996185303,0,0.25,255,80.20,6736,-50.00,44,255,1.40,-0.10,-0.14,500.00,4.69000005722046,107.00,-28.0,38,176.360000610352,224.600006103516,68.02,20.31,3.62595009803772
003315.600,12,159.56,182.6,35°29.647080 N,119°32.880774 W,0,0,0,0,81.69,-0.18,146699.000,1,135.600,3739.71,-0.19,-0.02,-3.32,-0.112808107142633,1000.00,0.100,0.10,500,13.5,0,0.209999993443489,255,80.20,6736,-50.00,44,255,1.40,-0.10,-0.14,500.00,4.51999998092651,107.00,-28.0,38,176.360000610352,224.600006103516,65.56,20.31,3.0457980632782
003315.700,12,159.40,183.8,35°29.644698 N,119°32.880990 W,0,0,0,0,81.69,-0.18,146833.000,1,135.700,3744.14,-0.94,-0.05,-3.33,-0.112920629344308,1000.00,0.100,0.13,500,13.5,0,0.180000007152557,255,80.20,6748,-50.00,44,255,1.40,0.75,-0.39,500.00,4.71999979019165,107.00,-24.0,34,176.360000610352,224.600006103516,68.46,20.31,2.61068391799927
003315.800,12,159.18,184.8,35°29.642316 N,119°32.881248 W,0,0,0,0,81.72,-0.11,146933.000,1,135.800,3748.57,-0.76,-0.06,-3.33,-0.067847293332747,886.26,0.100,0.25,500,13.5,0,0.140000000596046,255,80.20,6725,-50.00,44,255,1.40,0.75,-0.39,500.00,4.65000009536743,107.00,-27.0,35,176.360000610352,224.600006103516,67.44,20.31,2.03053188323975
003315.900,12,159.19,185.4,35°29.639940 N,119°32.881530 W,0,0,0,0,81.69,-0.14,147033.000,1,135.900,3752.99,-0.47,0.00,-3.34,-0.0904568068747173,594.35,0.100,0.30,500,13.5,0,0.170000001788139,255,80.20,6700,-50.00,44,255,1.40,0.75,-0.39,500.00,4.6100001335144,107.00,-36.0,32,176.360000610352,224.600006103516,66.86,20.31,2.46564602851868
003316.000,12,158.78,186.3,35°29.637576 N,119°32.881860 W,0,0,0,0,81.66,-0.18,147133.000,1,136.000,3757.41,-0.68,-0.12,-3.34,-0.113362975652152,420.18,0.100,0.38,500,13.5,0,0.140000000596046,255,80.20,6685,-50.00,44,255,1.40,0.73,-0.29,500.00,4.76999998092651,107.00,-33.0,31,176.360000610352,224.600006103516,69.18,20.31,2.03053188323975
003316.100,12,158.39,187.2,35°29.635224 N,119°32.882238 W,0,0,0,0,81.63,-0.22,147233.000,1,136.100,3761.81,-0.74,-0.11,-3.34,-0.136369662800755,343.58,0.100,0.45,500,13.5,0,0.129999995231628,255,80.20,6685,-50.00,44,255,1.40,0.73,-0.29,500.00,4.69999980926514,107.00,-33.0,31,176.360000610352,224.600006103516,68.17,20.31,1.88549399375916
003316.200,12,158.36,188.3,35°29.632878 N,119°32.882676 W,0,0,0,0,81.61,-0.22,147333.000,1,136.200,3766.21,-0.85,-0.01,-3.35,-0.136400664321754,299.43,0.100,0.53,500,13.5,0,0.319999992847443,255,80.20,6652,-50.00,44,255,1.40,0.73,-0.29,500.00,4.73999977111816,107.00,-32.0,30,176.360000610352,224.600006103516,68.75,20.31,4.64121580123901
003316.300,12,157.70,189.1,35°29.630544 N,119°32.883138 W,0,0,0,0,81.58,-0.29,147433.000,1,136.300,3770.60,-0.60,-0.19,-3.36,-0.182622921713104,273.79,0.100,0.55,500,13.5,0,0.159999996423721,255,80.20,6640,-50.00,44,255,1.40,0.73,-0.29,500.00,4.75,107.00,-33.0,33,176.360000610352,224.600006103516,68.89,20.31,2.32060790061951
003316.400,12,157.53,190.4,35°29.628228 N,119°32.883690 W,0,0,0,0,81.60,-0.25,147533.000,1,136.400,3774.98,-1.07,-0.05,-3.36,-0.15997054510598,266.07,0.100,0.65,500,13.5,0,0.170000001788139,255,80.20,6670,-50.00,44,255,1.40,0.73,-0.29,500.00,4.69000005722046,107.00,-25.0,36,176.360000610352,224.600006103516,68.02,20.31,2.46564602851868
003316.500,12,157.11,191.6,35°29.625918 N,119°32.884290 W,0,0,0,0,81.63,-0.22,147633.000,1,136.500,3779.35,-0.89,-0.12,-3.37,-0.13748241688997,258.74,0.100,0.70,500,13.5,0,0.300000011920929,255,80.20,6670,-50.00,44,255,1.40,0.84,-0.29,500.00,4.57000017166138,107.00,-23.0,39,176.360000610352,224.600006103516,66.28,20.31,4.35114002227783
003316.600,12,156.92,192.5,35°29.623620 N,119°32.884926 W,0,0,0,0,81.65,-0.18,147699.000,1,136.600,3783.71,-0.68,-0.05,-3.37,-0.114705207616426,248.02,0.100,0.70,500,13.5,0,0.140000000596046,255,80.20,6638,-50.00,44,255,1.40,0.84,-0.29,500.00,4.6399998664856,107.00,-23.0,39,176.360000610352,224.600006103516,67.30,20.31,2.03053188323975
003316.700,12,156.83,193.4,35°29.621334 N,119°32.885610 W,0,0,0,0,81.68,-0.14,147833.000,1,136.700,3788.07,-0.77,-0.03,-3.38,-0.0918209236929865,243.71,0.100,0.71,500,13.3999996185303,0,0.159999996423721,255,80.20,6681,-50.00,44,255,1.40,0.84,-0.29,500.00,4.34000015258789,107.00,-11.0,80,176.360000610352,224.600006103516,62.95,20.31,2.32060790061951
003316.800,12,157.40,194.2,35°29.619036 N,119°32.886330 W,0,0,0,0,81.68,-0.11,147899.000,1,136.800,3792.43,-0.62,0.16,-3.38,-0.0686154295770621,249.90,0.100,0.69,500,13.3999996185303,0,0.219999998807907,255,80.20,6733,-50.00,44,255,1.40,0.84,-0.29,500.00,4.46000003814697,107.00,-11.0,80,176.360000610352,224.600006103516,64.69,20.31,3.19083595275879
003316.900,12,158.25,194.5,35°29.616726 N,119°32.887062 W,0,0,0,0,81.66,-0.14,148033.000,1,136.900,3796.82,-0.23,0.24,-3.39,-0.0909958356766867,283.17,0.100,0.61,500,13.3999996185303,0,0.150000005960464,255,80.20,6776,-50.00,44,255,1.40,0.25,0.00,500.00,4.73000001907349,107.00,-8.0,99,176.360000610352,224.600006103516,68.60,20.31,2.17557001113892
003317.000,12,158.86,194.7,35°29.614416 N,119°32.887800 W,0,0,0,0,81.64,-0.14,148099.000,1,137.000,3801.22,-0.16,0.17,-3.39,-0.0906452810947936,312.53,0.100,0.53,500,13.3999996185303,0,0.189999997615814,255,80.20,6776,-50.00,44,255,1.40,0.25,0.00,500.00,4.61999988555908,107.00,-6.0,99,176.360000610352,224.600006103516,67.01,20.31,2.75572204589844
003317.100,12,159.50,195.0,35°29.612100 N,119°32.888562 W,0,0,0,0,81.59,-0.22,148233.000,1,137.100,3805.64,-0.23,0.18,-3.40,-0.135421499416935,387.73,0.100,0.48,500,13.3999996185303,0,0.209999993443489,255,80.20,6790,-50.00,44,255,1.40,0.25,0.00,500.00,4.53000020980835,107.00,2.0,99,176.360000610352,224.600006103516,65.70,20.31,3.0457980632782
003317.200,12,160.41,195.2,35°29.609760 N,119°32.889330 W,0,0,0,0,81.66,-0.07,148333.000,1,137.200,3810.09,-0.14,0.26,-3.40,-0.0448863813472149,493.52,0.100,0.45,500,13.3999996185303,0,0.140000000596046,255,80.20,6810,-50.00,44,255,1.40,0.25,0.00,500.00,4.71999979019165,107.00,5.0,99,176.360000610352,224.600006103516,68.46,20.31,2.03053188323975
003317.300,12,160.99,195.1,35°29.607414 N,119°32.890092 W,0,0,0,0,81.65,-0.11,148399.000,1,137.300,3814.55,0.09,0.17,-3.41,-0.0670840787119857,683.53,0.100,0.35,500,13.3999996185303,0,0.150000005960464,255,80.20,6897,-50.00,44,255,1.40,-0.08,-0.05,500.00,4.55999994277954,107.00,5.0,99,176.360000610352,224.600006103516,66.14,20.31,2.17557001113892
003317.400,12,161.51,195.1,35°29.605062 N,119°32.890860 W,0,0,0,0,81.67,-0.04,148533.000,1,137.400,3819.03,0.01,0.15,-3.41,-0.0222896415082657,1000.00,0.100,0.29,500,13.3999996185303,0,0.140000000596046,255,80.20,6907,-50.00,44,255,1.40,-0.08,-0.05,500.00,4.28000020980835,107.00,14.0,99,176.360000610352,224.600006103516,62.08,20.31,2.03053188323975
003317.500,12,162.45,194.7,35°29.602686 N,119°32.891604 W,0,0,0,0,81.71,0.04,148633.000,1,137.500,3823.53,0.32,0.27,-3.41,0.0221606648199446,1000.00,0.100,0.25,500,13.3999996185303,0,0.180000007152557,255,80.20,6907,-50.00,44,255,1.50,-0.08,-0.05,500.00,4.57000017166138,107.00,13.0,99,176.360000610352,224.600006103516,66.28,21.76,2.61068391799927
003317.600,12,163.09,194.4,35°29.600304 N,119°32.892336 W,0,0,0,0,81.67,-0.04,148699.000,1,137.600,3828.05,0.25,0.18,-3.41,-0.0220731602634064,1000.00,0.100,0.21,500,13.3999996185303,0,0.280000001192093,255,80.20,6907,-50.00,44,255,1.50,-0.08,-0.05,500.00,4.69000005722046,107.00,13.0,99,176.360000610352,224.600006103516,68.02,21.76,4.06106376647949
