UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
161801.800,12,106.57,90.1,39°32.151492 N,122°19.663866 W,0,1,0,0,94.49,-4.00,440333.000,1,429.300,14440.80,0.48,-0.68,0.42,-3.7497536760911,181.73,0.100,0.88,500,13.5,1,38.560001373291,255,98.20,4023,-50.00,39,255,1.30,-0.55,-0.90,107.90,3.22000002861023,118.00,14.0,0,208.759994506836,244.399993896484,46.70,18.85,559.266479492188
161801.900,12,104.81,89.0,39°32.151534 N,122°19.661862 W,0,1,0,0,94.38,-3.96,440433.000,1,429.400,14443.74,0.55,-0.50,0.31,-3.77826543268772,164.44,0.100,0.80,500,13.5,1,38.310001373291,255,98.20,4118,-50.00,39,255,1.30,-0.55,-0.90,106.10,3.07999992370605,118.00,15.0,0,208.759994506836,244.399993896484,44.67,18.85,555.640502929688
161802.000,12,103.03,87.8,39°32.151612 N,122°19.659888 W,0,1,0,0,94.30,-3.92,440533.000,1,429.500,14446.63,0.64,-0.51,0.20,-3.80878427566125,153.43,0.100,0.78,500,13.5,1,25.2299995422363,255,98.20,3876,-50.00,39,255,1.30,-0.55,-0.90,103.90,2.78999996185303,117.00,15.0,0,208.759994506836,242.600006103516,40.47,18.85,365.930908203125
161802.100,12,101.51,87.0,39°32.151702 N,122°19.657944 W,0,1,0,0,94.15,-4.00,440633.000,1,429.600,14449.47,0.42,-0.43,0.09,-3.93671310070341,152.67,0.100,0.72,500,13.5,1,0.490000009536743,255,98.20,3595,-50.00,39,255,1.20,-0.51,-0.71,102.70,2.48000001907349,117.00,19.0,0,208.759994506836,242.600006103516,35.97,17.40,7.10686206817627
161802.200,12,100.94,85.8,39°32.151828 N,122°19.656006 W,0,1,0,0,94.04,-3.96,440733.000,1,429.700,14452.28,0.57,-0.16,-0.02,-3.92323924824395,145.19,0.100,0.63,500,13.5,1,0.109999999403954,255,98.20,2885,-50.00,39,255,1.20,-0.51,-0.71,100.80,2.10999989509583,117.00,19.0,0,208.759994506836,242.600006103516,30.60,17.40,1.59541797637939
161802.300,12,100.54,84.6,39°32.151990 N,122°19.654068 W,0,1,0,0,93.98,-3.89,440833.000,1,429.800,14455.08,0.59,-0.11,-0.13,-3.86707910205787,149.65,0.100,0.59,500,13.5,0,0.219999998807907,255,98.20,2885,-50.00,39,255,1.20,-0.51,-0.71,100.80,1.82000005245209,117.00,33.0,0,208.759994506836,242.600006103516,26.40,17.40,3.19083595275879
161802.400,12,100.29,83.6,39°32.152170 N,122°19.652142 W,0,1,0,0,93.82,-3.92,440933.000,1,429.900,14457.87,0.53,-0.07,-0.24,-3.91257528018187,150.24,0.100,0.56,500,13.5,0,0.170000001788139,255,98.20,2538,-50.00,39,255,1.20,-0.51,-0.71,100.40,2.72000002861023,117.00,36.0,99,208.759994506836,242.600006103516,39.45,17.40,2.46564602851868
161802.500,12,99.99,82.2,39°32.152398 N,122°19.650222 W,0,1,0,0,93.73,-3.89,441033.000,1,430.000,14460.65,0.68,-0.08,-0.35,-3.88823329399764,141.00,0.100,0.58,500,13.5,0,0.129999995231628,255,98.20,3817,-50.00,39,255,1.30,-0.75,-0.41,100.00,3.19000005722046,117.00,43.0,3,208.759994506836,242.600006103516,46.27,18.85,1.88549399375916
161802.600,12,100.04,80.5,39°32.152668 N,122°19.648314 W,0,1,0,0,93.65,-3.85,441133.000,1,430.100,14463.43,0.84,0.01,-0.46,-3.85045981607357,130.52,0.100,0.63,500,13.5,0,0.170000001788139,255,98.20,3845,-50.00,39,255,1.20,-0.75,-0.41,100.00,2.98000001907349,117.00,43.0,1,208.759994506836,242.600006103516,43.22,17.40,2.46564602851868
161802.700,12,99.93,79.0,39°32.152974 N,122°19.646412 W,0,1,0,0,93.53,-3.85,441233.000,1,430.200,14466.20,0.74,-0.03,-0.56,-3.85473686317285,126.76,0.100,0.65,500,13.5,0,0.200000002980232,255,98.20,3952,-50.00,39,255,1.30,-0.75,-0.41,99.70,3.04999995231628,117.00,43.0,1,208.759994506836,242.600006103516,44.24,18.85,2.90075993537903
161802.800,12,99.28,77.2,39°32.153328 N,122°19.644546 W,0,1,0,0,93.44,-3.82,441333.000,1,430.300,14468.97,0.87,-0.18,-0.67,-3.84379060608197,113.70,0.100,0.70,500,13.5,0,0.140000000596046,255,98.20,3952,-50.00,39,255,1.30,-0.75,-0.41,99.50,3.38000011444092,117.00,41.0,14,208.759994506836,242.600006103516,49.02,18.85,2.03053188323975
161802.900,12,99.07,75.4,39°32.153724 N,122°19.642692 W,0,1,0,0,93.35,-3.78,441433.000,1,430.400,14471.73,0.88,-0.06,-0.78,-3.81567657598546,106.28,0.100,0.73,500,13.5,0,0.159999996423721,255,98.20,4305,-50.00,39,255,1.30,-0.89,-0.44,99.00,3.4300000667572,117.00,43.0,14,208.759994506836,242.600006103516,49.75,18.85,2.32060790061951
161803.000,12,98.81,73.7,39°32.154162 N,122°19.640862 W,0,1,0,0,93.25,-3.78,441533.000,1,430.500,14474.47,0.86,-0.07,-0.88,-3.82567860251402,100.44,0.100,0.76,500,13.5,0,0.159999996423721,255,98.20,4212,-50.00,39,255,1.30,-0.89,-0.44,98.70,3.35999989509583,117.00,46.0,12,208.759994506836,242.600006103516,48.73,18.85,2.32060790061951
161803.100,12,98.63,72.0,39°32.154636 N,122°19.639050 W,0,1,0,0,93.15,-3.74,441633.000,1,430.600,14477.22,0.81,-0.05,-0.99,-3.79588981375402,95.15,0.100,0.77,500,13.5,0,0.180000007152557,255,98.20,4368,-50.00,39,255,1.30,-0.89,-0.44,98.10,3.47000002861023,117.00,47.0,44,208.759994506836,242.600006103516,50.33,18.85,2.61068391799927
161803.200,12,98.74,70.0,39°32.155164 N,122°19.637262 W,0,1,0,0,93.05,-3.74,441733.000,1,430.700,14479.96,0.96,0.03,-1.10,-3.7918915907917,90.63,0.100,0.81,500,13.5,0,0.129999995231628,255,98.20,4345,-50.00,39,255,1.30,-0.89,-0.44,98.10,3.49000000953674,117.00,49.0,44,208.759994506836,242.600006103516,50.62,18.85,1.88549399375916
161803.300,12,99.64,68.3,39°32.155746 N,122°19.635462 W,0,1,0,0,92.98,-3.67,441833.000,1,430.800,14482.71,0.86,0.26,-1.20,-3.68511902372446,91.06,0.100,0.82,500,13.5,0,0.209999993443489,255,98.20,4345,-50.00,39,255,1.30,-0.91,-0.18,98.30,3.41000008583069,117.00,50.0,63,208.759994506836,242.600006103516,49.46,18.85,3.0457980632782
161803.400,12,99.97,66.4,39°32.156370 N,122°19.633698 W,0,1,0,0,92.93,-3.60,441933.000,1,430.900,14485.49,0.96,0.09,-1.30,-3.601152368758,88.10,0.100,0.85,500,13.5,0,0.140000000596046,255,98.20,4380,-50.00,39,255,1.30,-0.91,-0.18,98.80,3.49000000953674,117.00,50.0,63,208.759994506836,242.600006103516,50.62,18.85,2.03053188323975
161803.500,12,100.21,64.2,39°32.157060 N,122°19.631970 W,0,1,0,0,92.83,-3.60,442033.000,1,431.000,14488.27,1.09,0.07,-1.40,-3.59245584273027,85.38,0.100,0.90,500,13.5,0,0.189999997615814,255,98.20,4410,-50.00,39,255,1.30,-0.91,-0.18,99.10,3.47000002861023,117.00,48.0,65,208.759994506836,242.600006103516,50.33,18.85,2.75572204589844
161803.600,12,100.96,62.2,39°32.157792 N,122°19.630254 W,0,1,0,0,92.71,-3.60,442133.000,1,431.100,14491.06,0.98,0.21,-1.51,-3.56569798538064,84.94,0.100,0.92,500,13.5,0,0.25,255,98.20,4451,-50.00,39,255,1.30,-0.91,-0.18,99.70,3.50999999046326,117.00,47.0,64,208.759994506836,242.600006103516,50.91,18.85,3.62595009803772
161803.700,12,101.57,60.3,39°32.158572 N,122°19.628556 W,0,1,0,0,92.64,-3.56,442233.000,1,431.200,14493.87,0.95,0.17,-1.61,-3.50877192982456,84.68,0.100,0.93,500,13.5,0,0.189999997615814,255,98.20,4452,-50.00,39,255,1.30,-0.93,-0.14,100.40,3.47000002861023,117.00,52.0,64,208.759994506836,242.600006103516,50.33,18.85,2.75572204589844
161803.800,12,101.80,58.6,39°32.159394 N,122°19.626888 W,0,1,0,0,92.52,-3.60,442333.000,1,431.300,14496.70,0.85,0.07,-1.71,-3.5362068288083,84.74,0.100,0.91,500,13.5,0,0.180000007152557,255,98.20,4452,-50.00,39,255,1.30,-0.93,-0.14,101.00,3.58999991416931,117.00,52.0,64,208.759994506836,242.600006103516,52.07,18.85,2.61068391799927
161803.900,12,102.29,56.7,39°32.160264 N,122°19.625256 W,0,1,0,0,92.42,-3.60,442433.000,1,431.400,14499.53,1.00,0.14,-1.81,-3.51926799225761,85.11,0.100,0.93,500,13.5,0,0.25,255,98.20,4503,-50.00,39,255,1.30,-0.93,-0.14,101.40,3.53999996185303,117.00,52.0,64,208.759994506836,242.600006103516,51.34,18.85,3.62595009803772
161804.000,12,103.08,54.4,39°32.161200 N,122°19.623654 W,0,1,0,0,92.36,-3.53,442533.000,1,431.500,14502.38,1.15,0.22,-1.91,-3.42275042444822,82.63,0.100,0.98,500,13.5,0,0.129999995231628,255,98.20,4511,-50.00,39,255,1.30,-0.93,-0.14,101.70,3.50999999046326,117.00,50.0,64,208.759994506836,242.600006103516,50.91,18.85,1.88549399375916
161804.100,12,103.42,52.7,39°32.162160 N,122°19.622076 W,0,1,0,0,92.24,-3.53,442633.000,1,431.600,14505.25,0.85,0.10,-2.01,-3.4112004950495,84.59,0.100,0.95,500,13.5,0,0.129999995231628,255,98.20,4553,-50.00,39,255,1.30,-0.98,-0.15,102.60,3.55999994277954,117.00,50.0,64,208.759994506836,242.600006103516,51.63,18.85,1.88549399375916
161804.200,12,104.07,50.6,39°32.163186 N,122°19.620546 W,0,1,0,0,92.17,-3.49,442733.000,1,431.700,14508.13,1.13,0.18,-2.11,-3.35559506077932,85.24,0.100,0.99,500,13.5,0,0.230000004172325,255,98.20,4583,-50.00,39,255,1.30,-0.98,-0.15,102.80,3.59999990463257,117.00,47.0,63,208.759994506836,242.600006103516,52.21,18.85,3.33587408065796
161804.300,12,104.49,48.4,39°32.164260 N,122°19.619058 W,0,1,0,0,92.09,-3.46,442833.000,1,431.800,14511.03,1.10,0.12,-2.20,-3.30762015963861,84.48,0.100,1.01,500,13.5,0,0.170000001788139,255,98.20,4583,-50.00,39,255,1.30,-0.98,-0.15,103.10,3.5699999332428,117.00,46.0,64,208.759994506836,242.600006103516,51.78,18.85,2.46564602851868
161804.400,12,104.79,46.6,39°32.165358 N,122°19.617606 W,0,1,0,0,92.05,-3.42,442933.000,1,431.900,14513.94,0.92,0.09,-2.30,-3.26370134269818,85.36,0.100,1.00,500,13.5,0,0.189999997615814,255,98.20,4611,-50.00,39,255,1.30,-0.98,-0.15,103.50,3.57999992370605,117.00,45.0,64,208.759994506836,242.600006103516,51.92,18.85,2.75572204589844
161804.500,12,105.53,44.3,39°32.166522 N,122°19.616214 W,0,1,0,0,92.01,-3.35,443033.000,1,432.000,14516.86,1.21,0.21,-2.40,-3.17243731877878,82.10,0.100,1.05,500,13.5,0,0.0999999865889549,255,98.20,4633,-50.00,39,255,1.30,-1.03,-0.14,103.70,3.57999992370605,117.00,45.0,64,208.759994506836,242.600006103516,51.92,18.85,1.45037996768951
161804.600,12,106.67,42.4,39°32.167734 N,122°19.614846 W,0,1,0,0,91.95,-3.31,443133.000,1,432.100,14519.81,1.03,0.32,-2.49,-3.10496118798515,83.08,0.100,1.06,500,13.5,0,0.25,255,98.20,4663,-50.00,39,255,1.30,-1.03,-0.14,104.70,3.52999997138977,117.00,49.0,64,208.759994506836,242.600006103516,51.20,18.85,3.62595009803772
161804.700,12,106.23,40.6,39°32.168964 N,122°19.613544 W,0,1,0,0,91.83,-3.35,443233.000,1,432.200,14522.76,0.94,-0.13,-2.59,-3.15180042362909,85.52,0.100,1.02,500,13.5,0,0.219999998807907,255,98.20,4675,-50.00,39,255,1.30,-1.03,-0.14,104.90,3.54999995231628,117.00,47.0,66,208.759994506836,242.600006103516,51.49,18.85,3.19083595275879
161804.800,12,106.31,38.6,39°32.170230 N,122°19.612296 W,0,1,0,0,91.78,-3.28,443333.000,1,432.300,14525.71,1.04,0.02,-2.68,-3.08149597411393,83.72,0.100,1.02,500,13.5,0,0.209999993443489,255,98.20,4675,-50.00,39,255,1.30,-1.03,-0.14,104.90,3.57999992370605,117.00,46.0,66,208.759994506836,242.600006103516,51.92,18.85,3.0457980632782
161804.900,12,106.51,36.6,39°32.171538 N,122°19.611102 W,0,1,0,0,91.73,-3.24,443433.000,1,432.400,14528.67,1.05,0.05,-2.77,-3.04208213621768,85.01,0.100,1.03,500,13.5,0,0.119999997317791,255,98.20,4695,-50.00,39,255,1.30,-1.00,-0.14,105.70,3.5699999332428,117.00,46.0,66,208.759994506836,242.600006103516,51.78,18.85,1.74045598506927
161805.000,12,106.92,34.6,39°32.172882 N,122°19.609956 W,0,1,0,0,91.65,-3.20,443533.000,1,432.500,14531.63,1.05,0.12,-2.86,-2.99652089334481,86.27,0.100,1.03,500,13.5,0,0.180000007152557,255,98.20,4745,-50.00,39,255,1.30,-1.00,-0.14,106.40,3.53999996185303,117.00,45.0,67,208.759994506836,242.600006103516,51.34,18.85,2.61068391799927
161805.100,12,107.27,31.9,39°32.174286 N,122°19.608912 W,0,1,0,0,91.54,-3.24,443633.000,1,432.600,14534.61,1.45,0.10,-2.95,-3.02044393067895,80.99,0.100,1.12,500,13.5,0,0.180000007152557,255,98.20,4740,-50.00,39,255,1.30,-1.00,-0.14,106.60,3.60999989509583,117.00,42.0,70,208.759994506836,242.600006103516,52.36,18.85,2.61068391799927
161805.200,12,107.80,30.2,39°32.175696 N,122°19.607874 W,0,1,0,0,91.49,-3.20,443733.000,1,432.700,14537.60,0.88,0.15,-3.04,-2.97230854863398,85.33,0.100,1.07,500,13.5,0,0.150000005960464,255,98.20,4802,-50.00,39,255,1.30,-1.00,-0.14,107.10,3.58999991416931,117.00,42.0,70,208.759994506836,242.600006103516,52.07,18.85,2.17557001113892
161805.300,12,108.18,28.8,39°32.177136 N,122°19.606872 W,0,1,0,0,91.50,-3.10,443833.000,1,432.800,14540.60,0.79,0.11,-3.13,-2.86179102270206,88.67,0.100,1.02,500,13.5,0,0.109999999403954,255,98.20,4802,-50.00,39,255,1.30,-0.98,-0.16,107.60,3.64000010490417,117.00,41.0,70,208.759994506836,242.600006103516,52.79,18.85,1.59541797637939
161805.400,12,108.76,26.5,39°32.178624 N,122°19.605960 W,0,1,0,0,91.52,-2.99,443933.000,1,432.900,14543.61,1.23,0.16,-3.22,-2.74733357852151,86.00,0.100,1.06,500,13.5,0,0.200000002980232,255,98.20,4811,-50.00,39,255,1.30,-0.98,-0.16,108.50,3.53999996185303,117.00,40.0,71,208.759994506836,242.600006103516,51.34,18.85,2.90075993537903
161805.500,12,109.27,25.1,39°32.180130 N,122°19.605090 W,0,1,0,0,91.45,-2.99,444033.000,1,433.000,14546.64,0.77,0.15,-3.31,-2.73441074729579,89.95,0.100,1.01,500,13.5,0,0.180000007152557,255,98.20,4836,-50.00,39,255,1.30,-0.98,-0.16,109.10,3.60999989509583,117.00,39.0,70,208.759994506836,242.600006103516,52.36,18.85,2.61068391799927
161805.600,12,110.00,23.2,39°32.181672 N,122°19.604280 W,0,1,0,0,91.38,-2.99,444133.000,1,433.100,14549.68,0.99,0.21,-3.39,-2.71641302569138,91.70,0.100,1.01,500,13.5,0,0.0900000035762787,255,98.20,4836,-50.00,39,255,1.30,-0.98,-0.16,109.40,3.57999992370605,117.00,39.0,70,208.759994506836,242.600006103516,51.92,18.85,1.30534195899963
161805.700,12,110.52,21.2,39°32.183238 N,122°19.603536 W,0,1,0,0,91.40,-2.88,444233.000,1,433.200,14552.75,1.12,0.15,-3.48,-2.60595750841507,91.74,0.100,1.03,500,13.5,0,0.0999999865889549,255,98.20,4880,-50.00,39,255,1.30,-0.94,-0.20,109.90,3.6800000667572,117.00,38.0,70,208.759994506836,242.600006103516,53.37,18.85,1.45037996768951
161805.800,12,110.55,19.9,39°32.184804 N,122°19.602828 W,0,1,0,0,91.38,-2.81,444333.000,1,433.300,14555.82,0.70,0.01,-3.56,-2.53998118532455,102.90,0.100,0.96,500,13.5,0,0.209999993443489,255,98.20,4920,-50.00,39,255,1.30,-0.94,-0.20,110.30,3.58999991416931,117.00,45.0,70,208.759994506836,242.600006103516,52.07,18.85,3.0457980632782
161805.900,12,110.62,18.0,39°32.186400 N,122°19.602204 W,0,1,0,0,91.38,-2.74,444433.000,1,433.400,14558.89,1.02,0.02,-3.64,-2.47330976939279,101.10,0.100,0.97,500,13.5,0,0.150000005960464,255,98.20,4947,-50.00,39,255,1.30,-0.94,-0.20,110.90,3.67000007629395,117.00,45.0,70,208.759994506836,242.600006103516,53.23,18.85,2.17557001113892
161806.000,12,111.07,16.3,39°32.188020 N,122°19.601640 W,0,1,0,0,91.31,-2.70,444533.000,1,433.500,14561.97,0.95,0.13,-3.72,-2.43096509314198,99.38,0.100,0.97,500,13.5,0,0.189999997615814,255,98.20,4947,-50.00,39,255,1.30,-0.94,-0.20,111.20,3.70000004768372,117.00,45.0,69,208.759994506836,242.600006103516,53.66,18.85,2.75572204589844
161806.100,12,111.25,14.5,39°32.189646 N,122°19.601142 W,0,1,0,0,91.20,-2.77,444633.000,1,433.600,14565.06,0.98,0.05,-3.80,-2.49159580779118,103.76,0.100,0.97,500,13.5,0,0.150000005960464,255,98.20,4970,-50.00,39,255,1.30,-1.00,-0.16,111.90,3.66000008583069,117.00,45.0,68,208.759994506836,242.600006103516,53.08,18.85,2.17557001113892
161806.200,12,112.00,12.6,39°32.191314 N,122°19.600710 W,0,1,0,0,91.18,-2.70,444733.000,1,433.700,14568.16,1.05,0.21,-3.87,-2.41071428571429,100.47,0.100,0.99,500,13.5,0,0.150000005960464,255,98.20,4985,-50.00,39,255,1.30,-1.00,-0.16,112.80,3.75999999046326,117.00,45.0,66,208.759994506836,242.600006103516,54.53,18.85,2.17557001113892
161806.300,12,111.88,11.1,39°32.192970 N,122°19.600320 W,0,1,0,0,91.17,-2.63,444833.000,1,433.800,14571.27,0.84,-0.03,-3.95,-2.34886132065353,102.87,0.100,0.96,500,13.5,0,0.189999997615814,255,98.20,4985,-50.00,39,255,1.30,-1.00,-0.16,113.40,3.75999999046326,118.00,45.0,66,208.759994506836,244.399993896484,54.53,18.85,2.75572204589844
161806.400,12,112.61,9.0,39°32.194662 N,122°19.600014 W,0,1,0,0,91.15,-2.59,444933.000,1,433.900,14574.38,1.16,0.21,-4.03,-2.30179028132992,103.15,0.100,1.01,500,13.5,0,0.170000001788139,255,98.20,5020,-50.00,39,255,1.30,-1.00,-0.16,113.40,3.73000001907349,118.00,46.0,66,208.759994506836,244.399993896484,54.10,18.85,2.46564602851868
161806.500,12,112.84,7.1,39°32.196360 N,122°19.599786 W,0,1,0,0,91.14,-2.52,445033.000,1,434.000,14577.51,1.09,0.07,-4.10,-2.2332902036548,97.88,0.100,1.02,500,13.5,0,0.109999999403954,255,98.20,5028,-50.00,39,255,1.30,-0.98,-0.22,113.30,3.78999996185303,118.00,47.0,66,208.759994506836,244.399993896484,54.97,18.85,1.59541797637939
161806.600,12,113.56,5.4,39°32.198076 N,122°19.599606 W,0,1,0,0,91.13,-2.48,445133.000,1,434.100,14580.66,0.93,0.21,-4.17,-2.18735140275796,100.06,0.100,1.01,500,13.5,0,0.189999997615814,255,98.20,5057,-50.00,39,255,1.30,-0.98,-0.22,113.80,3.74000000953674,118.00,52.0,66,208.759994506836,244.399993896484,54.24,18.85,2.75572204589844
161806.700,12,114.05,3.5,39°32.199798 N,122°19.599516 W,0,1,0,0,91.07,-2.48,445233.000,1,434.200,14583.82,1.09,0.14,-4.24,-2.1780303030303,98.93,0.100,1.03,500,13.5,0,0.189999997615814,255,98.20,5091,-50.00,39,255,1.30,-0.98,-0.22,114.50,3.64000010490417,118.00,48.0,65,208.759994506836,244.399993896484,52.79,18.85,2.75572204589844
161806.800,12,114.28,1.4,39°32.201520 N,122°19.599510 W,0,1,0,0,91.03,-2.45,445333.000,1,434.300,14586.99,1.17,0.07,-4.31,-2.14214459476015,96.94,0.100,1.05,500,13.5,0,0.200000002980232,255,98.20,5103,-50.00,39,255,1.30,-0.98,-0.22,114.50,3.69000005722046,118.00,48.0,65,208.759994506836,244.399993896484,53.52,18.85,2.90075993537903
161806.900,12,114.04,359.2,39°32.203230 N,122°19.599582 W,0,1,0,0,91.07,-2.34,445433.000,1,434.400,14590.16,1.26,-0.07,-4.38,-2.05196559011549,94.33,0.100,1.09,500,13.5,0,0.219999998807907,255,98.20,5103,-50.00,39,255,1.30,-1.23,-0.26,115.00,3.76999998092651,118.00,50.0,66,208.759994506836,244.399993896484,54.68,18.85,3.19083595275879
161807.000,12,114.91,357.1,39°32.204970 N,122°19.599732 W,0,1,0,0,91.00,-2.30,445533.000,1,434.500,14593.34,1.15,0.25,-4.45,-2.00508232673095,91.67,0.100,1.11,500,13.5,0,0.25,255,98.20,5095,-50.00,39,255,1.30,-1.23,-0.26,115.10,3.79999995231628,118.00,52.0,66,208.759994506836,244.399993896484,55.11,18.85,3.62595009803772
161807.100,12,115.56,355.5,39°32.206704 N,122°19.599948 W,0,1,0,0,90.88,-2.38,445633.000,1,434.600,14596.54,0.95,0.18,-4.51,-2.05607476635514,95.10,0.100,1.08,500,13.5,0,0.129999995231628,255,98.20,5127,-50.00,39,255,1.30,-1.23,-0.26,115.50,3.75,118.00,54.0,66,208.759994506836,244.399993896484,54.39,18.85,1.88549399375916
161807.200,12,116.61,353.4,39°32.208450 N,122°19.600248 W,0,1,0,0,90.82,-2.34,445733.000,1,434.700,14599.77,1.21,0.30,-4.58,-2.00672338090011,95.05,0.100,1.12,500,13.5,0,0.170000001788139,255,98.20,5151,-50.00,39,255,1.30,-1.23,-0.26,116.00,3.77999997138977,118.00,54.0,66,208.759994506836,244.399993896484,54.82,18.85,2.46564602851868
161807.300,12,116.92,351.1,39°32.210190 N,122°19.600632 W,0,1,0,0,90.94,-2.16,445833.000,1,434.800,14603.01,1.30,0.09,-4.65,-1.84740123673249,91.38,0.100,1.15,500,13.5,0,0.140000000596046,255,98.20,5182,-50.00,39,255,1.30,-1.06,-0.14,116.00,3.82999992370605,118.00,54.0,66,208.759994506836,244.399993896484,55.55,18.85,2.03053188323975
161807.400,12,116.54,349.2,39°32.211900 N,122°19.601082 W,0,1,0,0,91.03,-1.98,445933.000,1,434.900,14606.25,1.11,-0.11,-4.71,-1.69904578842589,91.16,0.100,1.13,500,13.5,0,0.109999999403954,255,98.20,5182,-50.00,39,255,1.30,-1.06,-0.14,116.60,3.75999999046326,118.00,56.0,65,208.759994506836,244.399993896484,54.53,18.85,1.59541797637939
161807.500,12,116.50,347.0,39°32.213598 N,122°19.601622 W,0,1,0,0,91.02,-1.94,446033.000,1,435.000,14609.49,1.26,-0.01,-4.77,-1.668669527897,90.38,0.100,1.16,500,13.5,0,0.129999995231628,255,98.20,5185,-50.00,39,255,1.30,-1.06,-0.14,116.70,3.72000002861023,118.00,55.0,66,208.759994506836,244.399993896484,53.95,18.85,1.88549399375916
161807.600,12,116.64,345.3,39°32.215284 N,122°19.602228 W,0,1,0,0,90.89,-2.02,446133.000,1,435.100,14612.73,0.99,0.04,-4.83,-1.72833579095367,93.87,0.100,1.12,500,13.5,0,0.159999996423721,255,98.20,5195,-50.00,39,255,1.30,-1.06,-0.14,116.70,3.85999989509583,118.00,56.0,65,208.759994506836,244.399993896484,55.98,18.85,2.32060790061951
161807.700,12,117.42,343.1,39°32.216964 N,122°19.602930 W,0,1,0,0,90.85,-1.98,446233.000,1,435.200,14615.98,1.29,0.22,-4.88,-1.68628319337751,93.12,0.100,1.16,500,13.5,0,0.180000007152557,255,98.20,5231,-50.00,39,255,1.30,-1.21,-0.23,116.90,3.77999997138977,118.00,56.0,63,208.759994506836,244.399993896484,54.82,18.85,2.61068391799927
161807.800,12,118.14,341.3,39°32.218638 N,122°19.603698 W,0,1,0,0,90.83,-1.94,446333.000,1,435.300,14619.25,1.02,0.20,-4.94,-1.64549140433888,93.08,0.100,1.14,500,13.5,0,0.239999994635582,255,98.20,5220,-50.00,39,255,1.30,-1.21,-0.23,117.40,3.84999990463257,118.00,55.0,63,208.759994506836,244.399993896484,55.84,18.85,3.48091197013855
161807.900,12,118.34,338.7,39°32.220276 N,122°19.604586 W,0,1,0,0,91.06,-1.62,446433.000,1,435.400,14622.54,1.54,0.06,-5.00,-1.36890225868873,89.77,0.100,1.22,500,13.5,0,0.230000004172325,255,98.20,5220,-50.00,39,255,1.30,-1.21,-0.23,117.50,3.90000009536743,118.00,55.0,63,208.759994506836,244.399993896484,56.56,18.85,3.33587408065796
161808.000,12,118.85,336.6,39°32.221902 N,122°19.605540 W,0,1,0,0,91.11,-1.51,446533.000,1,435.500,14625.83,1.23,0.14,-5.05,-1.27214902317129,91.17,0.100,1.22,500,13.5,0,0.25,255,98.20,5245,-50.00,39,255,1.30,-1.21,-0.23,117.50,3.86999988555908,118.00,54.0,63,208.759994506836,244.399993896484,56.13,18.85,3.62595009803772
161808.100,12,118.90,334.3,39°32.223492 N,122°19.606578 W,0,1,0,0,91.15,-1.40,446633.000,1,435.600,14629.13,1.37,0.01,-5.09,-1.18081429088065,88.75,0.100,1.25,500,13.5,0,0.129999995231628,255,98.20,5255,-50.00,39,255,1.30,-1.21,-0.19,118.20,3.79999995231628,118.00,52.0,67,208.759994506836,244.399993896484,55.11,18.85,1.88549399375916
161808.200,12,119.59,332.4,39°32.225076 N,122°19.607688 W,0,1,0,0,91.17,-1.33,446733.000,1,435.700,14632.44,1.11,0.20,-5.14,-1.11378687537628,91.18,0.100,1.23,500,13.5,0,0.189999997615814,255,98.20,5280,-50.00,39,255,1.30,-1.21,-0.19,118.30,3.85999989509583,118.00,51.0,86,208.759994506836,244.399993896484,55.98,18.85,2.75572204589844
161808.300,12,119.99,330.7,39°32.226636 N,122°19.608858 W,0,1,0,0,91.08,-1.37,446833.000,1,435.800,14635.77,1.00,0.11,-5.18,-1.140076005067,91.66,0.100,1.18,500,13.5,0,0.180000007152557,255,98.20,5280,-50.00,39,255,1.30,-1.21,-0.19,118.30,3.83999991416931,118.00,51.0,86,208.759994506836,244.399993896484,55.69,18.85,2.61068391799927
161808.400,12,120.17,329.1,39°32.228160 N,122°19.610094 W,0,1,0,0,91.02,-1.40,446933.000,1,435.900,14639.11,0.99,0.05,-5.22,-1.16832540025963,95.40,0.100,1.14,500,13.5,0,0.109999999403954,255,98.20,5357,-50.00,39,255,1.30,-1.21,-0.19,119.00,3.90000009536743,118.00,48.0,87,208.759994506836,244.399993896484,56.56,18.85,1.59541797637939
